open,high,low,close,^GSPC_Adj Close,volume,^GSPC_EMA_5,^GSPC_EMA_10,^GSPC_EMA_20,^GSPC_EMA_50,^GSPC_EMA_100,^GSPC_EMA_200,^GSPC_SMA_200,^GSPC_MACD_12_26_9,^GSPC level 50,^GSPC % from high,date,0,1,2,3,4,trend_forecast,trend_forecast_next_day
1525.199951171875,1543.469970703125,1525.199951171875,1539.7900390625,1539.7900390625,3610690000,1524.4090235690871,1518.6215540476712,1512.4335097178562,1490.174427339241,1462.9126170496495,1425.6824630689798,1414.268550415039,9.219005095768123,1.0,-0.0230316336916207,2013-03-05,0.0010473202,0.0011125403,0.0012190836,0.001308358,0.0013689077,1,1
1539.7900390625,1545.25,1538.1099853515625,1541.4599609375,1541.4599609375,3676890000,1530.0926693585582,1522.7739916640037,1515.1979336435363,1492.1856247352512,1464.468009997924,1426.8344779731442,1415.351849975586,10.460032395788858,1.0,-0.02197209907671,2013-03-06,0.0011116697,0.0012182641,0.0013078096,0.0013686155,0.0014045683,1,1
1541.4599609375,1545.780029296875,1541.4599609375,1544.260009765625,1544.260009765625,3634710000,1534.815116160914,1526.6805404097531,1517.9657504170686,1494.2277574815405,1466.0480495972845,1428.0028912248108,1416.5488500976562,11.53651030208539,1.0,-0.0201955197640769,2013-03-07,0.0012015385,0.001292059,0.0013580902,0.0013989519,0.0014207357,1,1
1544.260009765625,1552.47998046875,1542.93994140625,1551.1800537109375,1551.1800537109375,3652260000,1540.2700953442552,1531.1349973736046,1521.129017397437,1496.4611808630852,1467.7338318569605,1429.228534632633,1417.8286505126953,12.800460767874483,1.0,-0.0158048795751389,2013-03-08,0.0012142926,0.0012848536,0.0013500117,0.0013946202,0.0014199747,1,1
1551.1500244140625,1556.27001953125,1547.3599853515625,1556.219970703125,1556.219970703125,3091080000,1545.5867204638787,1535.6959016153355,1524.47101295036,1498.8046628175966,1469.4860326261914,1430.492131011444,1419.029800415039,14.046905812893328,1.0,-0.0126071452443043,2013-03-11,0.0012365817,0.0013045522,0.0013642423,0.0014037648,0.0014252735,1,1
1556.219970703125,1556.77001953125,1548.239990234375,1552.47998046875,1552.47998046875,3274910000,1547.884473798836,1538.7475523159562,1527.138533666397,1500.9095772352891,1471.1294771379253,1431.7059404587803,1420.2090502929686,14.565039823053212,1.0,-0.0149801000346284,2013-03-12,0.0013911997,0.0014458378,0.0014582886,0.0014543675,0.0014452746,1,1
1552.47998046875,1556.3900146484375,1548.25,1554.52001953125,1554.52001953125,3073830000,1550.0963223763076,1541.6152736278275,1529.7462942249545,1503.011947521405,1472.7807750071,1432.9279710963174,1421.3873504638673,14.967740071633898,1.0,-0.0136857328939569,2013-03-13,0.0014476934,0.0014600363,0.001455535,0.0014458979,0.0014358889,1,1
1554.52001953125,1563.3199462890625,1554.52001953125,1563.22998046875,1563.22998046875,3459260000,1554.474208407122,1545.545220326177,1532.9352167243635,1505.3734390095365,1474.571848382578,1434.2245085030083,1422.6001000976562,15.807485126685831,1.0,-0.0081594234025017,2013-03-14,0.0013615713,0.0013628094,0.0013839353,0.0014028244,0.0014145682,1,1
1563.2099609375,1563.6199951171875,1555.739990234375,1560.699951171875,1560.699951171875,5175850000,1556.5494559953731,1548.3006259344857,1535.5794771479364,1507.5431061531576,1476.2773553685047,1435.4829706191165,1423.8145001220705,16.08343706207029,1.0,-0.00976468030518,2013-03-15,0.0014337247,0.0014507157,0.001447449,0.001438379,0.0014290565,1,1
1560.699951171875,1560.699951171875,1545.1300048828125,1552.0999755859375,1552.0999755859375,3164560000,1555.0662958588946,1548.991416780204,1537.1528579515557,1509.2904343662078,1477.7787933926122,1436.6433388277417,1424.9128997802734,15.430313750321602,1.0,-0.0152212061206092,2013-03-18,0.0016162694,0.0016033391,0.0015425449,0.0014846374,0.0014425435,1,1
1552.0999755859375,1557.25,1538.5699462890625,1548.3399658203125,1548.3399658203125,3796210000,1552.8241858460342,1548.8729711511328,1538.218296796199,1510.8217885408787,1479.1760443317746,1437.7547480515484,1426.0879998779296,14.442819621633362,1.0,-0.0176068629340945,2013-03-19,0.0016994923,0.001633083,0.001545134,0.0014748237,0.0014283212,1,1
1548.3399658203125,1561.56005859375,1548.3399658203125,1558.7099609375,1558.7099609375,3349090000,1554.7861108765228,1550.661514748654,1540.1698838572752,1512.6997560858445,1480.7509733734723,1438.958282508125,1427.3298999023436,14.331787426206802,1.0,-0.0110272923879486,2013-03-20,0.0015147231,0.0014336793,0.0014003469,0.0013885796,0.0013862593,1,1
1558.7099609375,1558.7099609375,1543.550048828125,1545.800048828125,1545.800048828125,3243270000,1551.7907568603905,1549.7776118540123,1540.706090044975,1513.9978067816205,1482.039073877525,1440.0213846605627,1428.668699951172,13.05162063843045,1.0,-0.0192183933969927,2013-03-21,0.0016675676,0.001620579,0.0015357379,0.00146478,0.0014178059,1,1
1545.9000244140625,1557.739990234375,1545.9000244140625,1556.8900146484375,1556.8900146484375,2948380000,1553.490509456406,1551.070775998453,1542.2474161976857,1515.6798541489466,1483.5212707244737,1441.1842566007408,1430.0622497558593,12.784574181953303,1.0,-0.0121820147252076,2013-03-22,0.0014901955,0.0014129609,0.001382737,0.001374027,0.0013746805,1,1
1556.8900146484375,1564.9100341796875,1546.219970703125,1551.68994140625,1551.68994140625,3178170000,1552.8903201063542,1551.1833515271433,1543.146704312787,1517.0920144335466,1484.8711453914395,1442.283815653532,1431.3931994628906,12.014835939673276,1.0,-0.0154813652413318,2013-03-25,0.0015279953,0.00149106,0.0014464097,0.0014133033,0.0013936975,1,1
1551.68994140625,1563.949951171875,1551.68994140625,1563.77001953125,1563.77001953125,2869260000,1556.5168865813196,1553.471836618799,1545.1108295716883,1518.922524437378,1486.4334993348025,1443.4926336025642,1432.6363995361328,12.238496415782263,1.0,-0.0078167785825921,2013-03-26,0.0013429433,0.0013069271,0.0013200962,0.0013439595,0.0013654617,1,1
1563.75,1564.0699462890625,1551.9000244140625,1562.8499755859375,1562.8499755859375,2914210000,1558.6279162495257,1555.176952794642,1546.800272049236,1520.645169580459,1487.9466968843296,1444.6802688461798,1433.875699462891,12.20086511891077,1.0,-0.0084005294884825,2013-03-27,0.0013528697,0.0013633603,0.00137287,0.0013808885,0.0013873834,1,1
1562.8599853515625,1570.280029296875,1561.0799560546875,1569.18994140625,1569.18994140625,3304440000,1562.1485913017673,1557.7247689058436,1548.9326215118083,1522.548886122647,1489.5554740035757,1445.919171060708,1435.0933489990234,12.538092970345131,1.0,-0.0043779381657766,2013-03-28,0.001299243,0.0013124894,0.0013405402,0.0013658527,0.0013842066,1,1
1569.1800537109375,1570.5699462890625,1558.469970703125,1562.1700439453125,1562.1700439453125,2753110000,1562.155742182949,1558.5330007312016,1550.1933284102374,1524.1026570176534,1490.9933862796497,1447.0758961640374,1436.3595489501954,12.099426754837625,1.0,-0.0088319335677992,2013-04-01,0.0014500502,0.0014700773,0.0014524113,0.0014303928,0.0014137323,1,1
1562.1700439453125,1573.6600341796875,1562.1700439453125,1570.25,1570.25,3312160000,1564.8538281219662,1560.6633642346194,1552.1034876092624,1525.9123567424513,1492.5628241751022,1448.3015091375296,1437.5898986816403,12.262412091724627,1.0,-0.0037053505491185,2013-04-02,0.0013818534,0.001369332,0.0013748766,0.0013841079,0.0013922048,1,1
1570.25,1571.469970703125,1549.800048828125,1553.68994140625,1553.68994140625,4060610000,1561.1325325500611,1559.3954691749157,1552.2545784470708,1527.0016737880903,1493.7732621400755,1449.3501502546312,1438.783948364258,10.929334253126171,1.0,-0.0142124021469827,2013-04-03,0.0016544301,0.0016433279,0.0015634834,0.0014879138,0.0014346679,1,1
1553.68994140625,1562.5999755859375,1552.52001953125,1559.97998046875,1559.97998046875,3350670000,1560.7483485229577,1559.5017439556127,1552.990331020564,1528.2949407167437,1495.0842862653958,1450.45094458512,1439.9383483886718,10.26211872926001,1.0,-0.0102214884308191,2013-04-04,0.0015865694,0.0015100385,0.0014522015,0.0014156116,0.0013956104,1,1
1559.97998046875,1559.97998046875,1539.5,1553.280029296875,1553.280029296875,3515410000,1558.2589087809304,1558.3705231085694,1553.0179213325937,1529.274748112043,1496.2366772165142,1451.4741195573763,1440.9905487060546,9.087955262613832,1.0,-0.0144724838163445,2013-04-05,0.0016501775,0.0015841578,0.0015037847,0.0014426578,0.0014046619,1,1
1553.260009765625,1563.0699462890625,1548.6300048828125,1563.0699462890625,1563.0699462890625,2887120000,1559.862587950308,1559.2249636868407,1553.9752570427336,1530.600050001338,1497.5601082872577,1452.5845257935127,1442.0819982910157,8.8454222181781,1.0,-0.0082609621364306,2013-04-08,0.0014739535,0.0014000088,0.0013733124,0.0013676577,0.0013706908,1,1
1563.1099853515625,1573.8900146484375,1560.9200439453125,1568.6099853515625,1568.6099853515625,3252780000,1562.7783870840597,1560.9313312622446,1555.3690406911935,1532.0906357013469,1498.9670365459567,1453.73900797817,1443.1351483154297,8.996541356803618,1.0,-0.0047459095806481,2013-04-09,0.0013509111,0.0013270767,0.0013367621,0.001354204,0.001370362,1,1
1568.6099853515625,1589.0699462890625,1568.6099853515625,1587.72998046875,1587.72998046875,3453350000,1571.0955848789567,1565.8038129361546,1558.451034955723,1534.2725707902646,1500.7247186038337,1455.072251485539,1444.295348510742,10.537656630239551,1.0,-0.0008432390427127,2013-04-10,0.001071064,0.0010956499,0.0011930757,0.0012843765,0.0013499504,1,1
1587.72998046875,1597.3499755859375,1586.1700439453125,1593.3699951171875,1593.3699951171875,3393950000,1578.5203882917003,1570.8158460599786,1561.7766502091954,1536.5901168423006,1502.5592785347912,1456.4483484370976,1445.6346484375,12.0749115699266,1.0,-0.0024916145676153,2013-04-11,0.0010367911,0.0011376416,0.0012473317,0.0013301824,0.0013831749,1,1
1593.300048828125,1593.300048828125,1579.969970703125,1588.8499755859375,1588.8499755859375,3206290000,1581.963584056446,1574.094778701062,1564.3550621498375,1538.6395230675414,1504.2680052090714,1457.7657775629568,1446.903798217773,12.781136399725256,1.0,-0.0053213135066922,2013-04-12,0.0012298704,0.001334188,0.0013882224,0.0014141448,0.0014247155,1,1
1588.8399658203125,1588.8399658203125,1552.280029296875,1552.3599853515625,1552.3599853515625,4660130000,1572.0957178214849,1570.142998092062,1563.2126738833351,1539.1775804120127,1505.2203216475366,1458.707013461351,1448.0969982910156,10.277910063637364,1.0,-0.0281653932588391,2013-04-15,0.0019162676,0.0019362607,0.0017803113,0.0016200744,0.0015018976,1,1
1552.3599853515625,1575.3499755859375,1552.3599853515625,1574.5699462890625,1574.5699462890625,3654700000,1572.9204606440107,1570.947897764244,1564.2943188743568,1540.5655163287597,1506.5935815414282,1459.8598784646117,1449.369898071289,9.971300444182134,1.0,-0.0142611385388595,2013-04-16,0.0016438845,0.0015050105,0.001436115,0.0014037334,0.001390218,1,1
1574.5699462890625,1574.5699462890625,1543.68994140625,1552.010009765625,1552.010009765625,4250310000,1565.9503103512156,1567.5046454008584,1563.1243846735254,1541.0143199929505,1507.4929167537884,1460.776795193975,1450.4706982421876,7.817793122862895,1.0,-0.0283844908838346,2013-04-17,0.0018874691,0.0017962169,0.001644342,0.0015185961,0.0014353346,1,1
1552.030029296875,1554.3800048828125,1536.030029296875,1541.6099853515625,1541.6099853515625,3890800000,1557.8368686846648,1562.796525391895,1561.07539426191,1541.0376794187785,1508.168502270576,1461.581105543802,1451.5335479736327,5.211849050361479,1.0,-0.0348952897525969,2013-04-18,0.00200111,0.001837247,0.0016474873,0.0015041057,0.0014144313,1,1
1541.6099853515625,1555.8900146484375,1539.4000244140625,1555.25,1555.25,3569870000,1556.9745791231098,1561.424429866096,1560.520594808395,1541.5950253239243,1509.1008091563072,1462.513134344361,1452.4989978027345,4.198853021919604,1.0,-0.0263561374961015,2013-04-19,0.0016752856,0.0014949848,0.0014022023,0.0013600539,0.0013459427,1,1
1555.25,1565.550048828125,1548.18994140625,1562.5,1562.5,2979880000,1558.8163860820732,1561.6199880722602,1560.7091095885476,1542.414828252398,1510.1582188759842,1463.5080285299894,1453.4839477539062,3.935692566338048,1.0,-0.0218173700933346,2013-04-22,0.0014242069,0.001335551,0.0013155156,0.0013221765,0.0013372772,1,1
1562.5,1579.5799560546875,1562.5,1578.780029296875,1578.780029296875,3565150000,1565.4709338203406,1564.7399955676449,1562.4301495607692,1543.8409145678677,1511.5170666070908,1464.655013612247,1454.5077478027345,4.983353320646074,1.0,-0.0116254712948867,2013-04-23,0.0011228981,0.0011152436,0.0011883418,0.0012658574,0.0013258951,1,1
1578.780029296875,1583.0,1575.800048828125,1578.7900390625,1578.7900390625,3598240000,1569.9106355677272,1567.2945489303456,1563.9882342752198,1545.2114684696178,1512.8492046755148,1465.7906855072747,1455.5637982177734,5.748178299534175,0.0,-0.0116192048124139,2013-04-24,0.0011417998,0.0012133518,0.0012825703,0.0013348135,0.0013698209,1,1
1578.9300537109375,1592.6400146484375,1578.9300537109375,1585.1600341796875,1585.1600341796875,3908580000,1574.9937684383808,1570.5428189756803,1566.0045961708834,1546.7780788896207,1514.2811022894589,1466.978440220433,1456.7161981201173,6.790041602318297,1.0,-0.0076313529236312,2013-04-25,0.0011447374,0.0012179521,0.0012916324,0.0013467781,0.00138257,1,1
1585.1600341796875,1585.780029296875,1577.56005859375,1582.239990234375,1582.239990234375,3198620000,1577.4091757037124,1572.669577386352,1567.55082417693,1548.168742079611,1515.6268228428232,1468.1253213150992,1457.8650982666015,7.295998899719052,1.0,-0.0094594081337872,2013-04-26,0.001289038,0.0013585758,0.0013915119,0.00140644,0.0014125084,1,1
1582.3399658203125,1596.6500244140625,1582.3399658203125,1593.6099853515625,1593.6099853515625,2891200000,1582.8094455863293,1576.4769242891173,1570.0326490507048,1549.9507516196877,1517.1710438826003,1469.3739249373527,1459.1257983398436,8.51626706059551,1.0,-0.0023413718293031,2013-04-29,0.0012189252,0.001259997,0.0013185558,0.0013656113,0.0013963145,1,1
1593.5799560546875,1597.5699462890625,1586.5,1597.5699462890625,1597.5699462890625,3745070000,1587.7296124872405,1580.3120191981982,1572.655248787691,1551.8181710184867,1518.7631013559956,1470.64950723936,1460.4063983154297,9.691160457314936,1.0,0.0,2013-04-30,0.0014902505,0.0015519988,0.0016108493,0.0016532198,0.0016792328,1,1
1597.550048828125,1597.550048828125,1581.280029296875,1582.699951171875,1582.699951171875,3530320000,1586.0530587154522,1580.7461886479575,1573.6118871099943,1553.0292212205804,1520.0291775899734,1471.7644370297337,1461.646098022461,9.315009970099709,1.0,-0.0093078836089327,2013-05-01,0.0018403475,0.0018870805,0.0018412801,0.0017817542,0.0017333559,1,1
1582.77001953125,1598.5999755859375,1582.77001953125,1597.5899658203125,1597.5899658203125,3366950000,1589.8986944170724,1583.8086935883855,1575.895513653834,1554.776701400962,1521.5650347826534,1473.0164323410825,1462.850147705078,10.101958648993332,1.0,-0.000631808945984,2013-05-02,0.0016869829,0.001649591,0.0016512501,0.0016622106,0.0016723125,1,1
1597.5999755859375,1618.4599609375,1597.5999755859375,1614.4200439453125,1614.4200439453125,3603910000,1598.0724775931526,1589.3743936532817,1579.5645165387368,1557.1156560105444,1523.4037478353791,1474.4234334515722,1464.1540478515626,11.945962180616334,1.0,-0.0024961488635452,2013-05-03,0.0014157484,0.0014272274,0.0015096905,0.0015891632,0.0016462181,1,1
1614.4000244140625,1619.77001953125,1614.2099609375,1617.5,1617.5,3062240000,1604.5483183954352,1594.4881402617757,1583.1774197255238,1559.483669500327,1525.2670399574508,1475.847080879915,1465.423197631836,13.50025247122926,1.0,-0.0014014455780005,2013-05-06,0.0014141892,0.0014972003,0.0015806595,0.0016415825,0.001679101,1,1
1617.550048828125,1626.030029296875,1616.6400146484375,1625.9599609375,1625.9599609375,3309580000,1611.6855325761237,1600.2102894755435,1587.2519474599976,1562.0905828900202,1527.2609591847784,1477.3407413780003,1466.6890972900392,15.23902092217986,1.0,-4.309167611460385e-05,2013-05-07,0.001396072,0.0014837771,0.0015756225,0.0016431413,0.0016845108,1,1
1625.949951171875,1632.780029296875,1622.699951171875,1632.68994140625,1632.68994140625,3554700000,1618.6870021861655,1606.1156807356722,1591.5793754548786,1564.8591851847743,1529.3486618030254,1478.886504562361,1467.9699969482422,16.964504379295704,0.0,-5.51745421970562e-05,2013-05-08,0.0014110518,0.0015059507,0.0015957071,0.001658651,0.001695498,1,1
1632.68994140625,1635.010009765625,1623.0899658203125,1626.6700439453125,1626.6700439453125,3457400000,1621.3480161058817,1609.8528376828797,1594.9213438825388,1567.2831404302856,1531.2758178850509,1480.356987541296,1469.2900469970702,17.642831457026432,1.0,-0.0051008652977653,2013-05-09,0.0016417233,0.001725777,0.0017472047,0.0017437742,0.0017320908,1,1
1626.68994140625,1633.699951171875,1623.7099609375,1633.699951171875,1633.699951171875,3086470000,1625.465327794546,1614.1886764990604,1598.6145445767615,1569.8877212436814,1533.304018544196,1481.8827881744364,1470.7059466552737,18.5340167074296,1.0,-0.0008012541733232,2013-05-10,0.0016547487,0.0016791602,0.0016974485,0.0017068363,0.001709162,1,1
1632.0999755859375,1636.0,1626.739990234375,1633.77001953125,1633.77001953125,2910600000,1628.2335583734475,1617.748920686731,1601.9626850486177,1572.3929094118214,1535.2934443063157,1483.3941039093302,1472.1832464599609,19.026614402853284,1.0,-0.0013630687461797,2013-05-13,0.0017220301,0.0017385166,0.0017347957,0.0017244045,0.0017131066,1,1
1633.75,1651.0999755859375,1633.75,1650.3399658203125,1650.3399658203125,3457790000,1635.6023608557362,1623.674565256473,1606.5700451221126,1575.4496567219585,1537.571593247187,1485.0552567641655,1473.7454962158204,20.517544330841247,1.0,-0.0004603051159002,2013-05-14,0.0015159369,0.0015215639,0.0015792312,0.0016339626,0.0016718197,1,1
1649.1300048828125,1661.489990234375,1646.6800537109375,1658.780029296875,1658.780029296875,3657440000,1643.328250336116,1630.0573769001824,1611.542424567328,1578.7175144699945,1539.9717602976757,1486.7838614659838,1475.2392962646484,22.125115072200742,1.0,-0.0016310425903425,2013-05-15,0.0014262144,0.0014878849,0.0015717716,0.0016379145,0.0016799619,1,1
1658.0699462890625,1660.510009765625,1648.5999755859375,1650.469970703125,1650.469970703125,3513130000,1645.708823791786,1633.7687575916264,1615.2498099135946,1581.5313362830584,1542.159843672041,1488.4125789708312,1476.5617962646484,22.469559097727824,1.0,-0.0066326126525116,2013-05-16,0.0016593907,0.0017360738,0.0017497747,0.0017409443,0.0017263163,1,1
1652.449951171875,1667.469970703125,1652.449951171875,1667.469970703125,1667.469970703125,3440710000,1652.9625394288992,1639.8962508846262,1620.2231585602165,1584.9014788093357,1544.6412323261218,1490.1942445602072,1477.972645874023,23.83948465507569,1.0,0.0,2013-05-17,0.0015076699,0.001530963,0.0015919718,0.0016451017,0.0016802084,1,1
1665.7099609375,1672.8399658203125,1663.52001953125,1666.2900390625,1666.2900390625,3275080000,1657.4050393067662,1644.6951214624214,1624.610480512815,1588.0931870545578,1547.0501195882284,1491.946441520429,1479.4074963378907,24.546987514656166,1.0,-0.0039154532959765,2013-05-20,0.0015898872,0.001648422,0.0016835341,0.0017011602,0.0017074384,1,1
1666.199951171875,1674.9300537109375,1662.6700439453125,1669.1600341796875,1669.1600341796875,3513560000,1661.3233709310734,1649.143287411015,1628.8532951477553,1591.2722790986809,1549.4681376989504,1493.7097608503718,1480.8766967773438,25.05050660185657,1.0,-0.003444931636677,2013-05-21,0.0016449374,0.0016801954,0.0016988874,0.0017061993,0.0017066724,1,1
1669.3900146484375,1687.1800537109375,1648.8599853515625,1655.3499755859375,1655.3499755859375,4361020000,1659.3322391493616,1650.2717761700917,1631.37678852282,1593.785129941318,1551.5648077561184,1495.3181211959993,1482.3284466552734,24.05786865868754,1.0,-0.0188658454413268,2013-05-22,0.0019449093,0.0019524763,0.0018788443,0.0018007897,0.0017407357,1,1
1651.6199951171875,1655.5,1635.530029296875,1650.510009765625,1650.510009765625,3945510000,1656.3914960214497,1650.3150913692796,1633.199000069754,1596.0096350324677,1553.5241186869996,1496.8623190922146,1483.6260467529296,22.619902983545217,1.0,-0.0217345172287077,2013-05-23,0.0020820806,0.0020029994,0.001885314,0.0017868136,0.0017191519,1,1
1646.6700439453125,1649.780029296875,1636.8800048828125,1649.5999755859375,1649.5999755859375,2758080000,1654.1276558762788,1650.185070317763,1634.760997737962,1598.1112170149568,1555.42661090282,1498.382096768769,1484.9028967285155,21.16291970824728,1.0,-0.0222738990081958,2013-05-24,0.002073043,0.0019524125,0.0018324945,0.0017440547,0.0016882292,1,1
1652.6300048828125,1674.2099609375,1652.6300048828125,1660.06005859375,1660.06005859375,3457400000,1656.1051234487693,1651.9805227315785,1637.1704321051798,1600.54058335138,1557.4985603620464,1499.990832707326,1486.196447143555,20.61465829707572,1.0,-0.0160741558421919,2013-05-28,0.0018394372,0.0017242664,0.0016703724,0.0016480613,0.0016417422,1,1
1656.5699462890625,1656.5699462890625,1640.050048828125,1648.3599853515625,1648.3599853515625,3587140000,1653.5234107497004,1651.3222432079392,1638.2361038429303,1602.4158540180538,1559.2977965004527,1501.4671426838856,1487.4271472167968,19.01684470151531,1.0,-0.0230088473805688,2013-05-29,0.0019612971,0.0018974415,0.0018026507,0.0017260162,0.0016764095,1,1
1649.1400146484375,1661.9100341796875,1648.6099853515625,1654.4100341796875,1654.4100341796875,3498620000,1653.8189518930294,1651.8836597482568,1639.7764781607166,1604.4548414753729,1561.1812071475665,1502.9889624997645,1488.685197143555,18.030905241692835,1.0,-0.0194229533825821,2013-05-30,0.0018521673,0.001759279,0.0016964894,0.0016603128,0.0016432044,1,1
1652.1300048828125,1658.989990234375,1630.739990234375,1630.739990234375,1630.739990234375,4099600000,1646.125964673478,1648.0393562002782,1638.9158602629698,1605.4856316227847,1562.5586087928496,1504.2601170045864,1489.8095471191407,15.16475651552014,1.0,-0.033452306025325,2013-05-31,0.0021918,0.0021108245,0.0019423891,0.001796975,0.0016988972,1,1
1631.7099609375,1640.4200439453125,1622.719970703125,1640.4200439453125,1640.4200439453125,3952070000,1644.223991097423,1646.6540266993752,1639.0591158517643,1606.8556085766093,1564.100419389928,1505.6149421482753,1490.9910974121094,13.518578675482104,1.0,-0.0277148900988822,2013-06-03,0.0020117126,0.0018474456,0.0017323373,0.0016636602,0.0016292273,1,1
1640.72998046875,1646.530029296875,1623.6199951171875,1631.3800048828125,1631.3800048828125,3653840000,1639.9426623592196,1643.8769318236364,1638.3277719499592,1607.817349608225,1565.432688409589,1506.8663358073254,1492.1283471679687,11.353637608637428,1.0,-0.0330729661635065,2013-06-04,0.0020479152,0.0019243795,0.0017944023,0.0017005007,0.0016450911,1,1
1629.050048828125,1629.31005859375,1607.0899658203125,1608.9000244140625,1608.9000244140625,3632350000,1629.5951163775007,1637.5174941128048,1635.5251293274928,1607.8598074437482,1566.2934277364102,1507.8815963904772,1493.1451971435547,7.734797731310664,1.0,-0.0463969622712755,2013-06-05,0.0023478745,0.0022000838,0.001976683,0.0017956465,0.0016784538,1,1
1609.2900390625,1622.56005859375,1598.22998046875,1622.56005859375,1622.56005859375,3547380000,1627.2500971162506,1634.7979603820677,1634.290360686184,1608.4362878810032,1567.4076184464564,1509.0226756163804,1494.1804473876953,5.901067816327895,1.0,-0.0383005921478601,2013-06-06,0.002037679,0.0018211078,0.0016897321,0.0016207154,0.0015921681,1,1
1625.27001953125,1644.4000244140625,1625.27001953125,1643.3800048828125,1643.3800048828125,3371990000,1632.626733038438,1636.3583321094757,1635.1560410858629,1609.8066297242117,1568.9120221382657,1510.3595644648028,1495.3065472412109,6.057986614641777,1.0,-0.0259605065456927,2013-06-07,0.0015362225,0.0014168139,0.0014349087,0.0014908736,0.0015475068,1,1
